ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
207,0,196,0,PLATINUM_II,4,15,13309,71,0,65,0,PLATINUM_III,19,14,12005,484,0,510,0,PLATINUM_III,30,15,13488,94,0,88,0,PLATINUM_IV,49,14,12285,337,0,358,0,PLATINUM_IV,24,13,10150,196,0,187,0,PLATINUM_IV,57,16,16355,180,0,166,0,PLATINUM_II,3,15,14276,338,0,343,0,PLATINUM_III,9,16,15924,189,0,191,0,PLATINUM_III,58,16,15597,274,0,273,0,DIAMOND_IV,37,13,11011
37,0,32,0,GOLD_I,69,15,13799,111,0,92,0,PLATINUM_III,51,14,11597,185,0,183,0,PLATINUM_III,22,14,12112,47,0,42,0,PLATINUM_IV,52,13,11065,63,0,72,0,PLATINUM_IV,3,13,10315,74,0,80,0,PLATINUM_IV,53,16,15348,180,0,166,0,PLATINUM_II,3,15,13831,255,0,256,0,PLATINUM_IV,61,15,14622,88,0,91,0,PLATINUM_IV,8,15,13283,104,0,100,0,PLATINUM_III,62,14,11661
464,0,464,0,PLATINUM_II,42,14,12065,118,0,103,0,PLATINUM_IV,25,13,11189,172,0,140,0,PLATINUM_I,95,15,13488,105,0,126,0,PLATINUM_IV,59,12,9737,176,0,162,0,PLATINUM_IV,75,13,10385,234,0,240,0,PLATINUM_IV,27,16,15128,180,0,166,0,PLATINUM_II,3,14,11441,122,0,134,0,PLATINUM_III,93,14,12408,125,0,106,0,PLATINUM_I,64,15,13810,178,0,179,0,PLATINUM_IV,15,13,10996
86,0,90,0,GOLD_II,30,10,6962,7,0,12,0,PLATINUM_IV,40,8,4360,267,0,284,0,PLATINUM_IV,23,10,6673,71,0,63,0,PLATINUM_IV,0,9,5848,71,0,63,0,PLATINUM_IV,0,8,4701,234,0,240,0,PLATINUM_IV,27,12,8932,180,0,166,0,PLATINUM_II,3,12,9334,122,0,134,0,PLATINUM_III,93,12,8582,53,0,32,0,PLATINUM_I,22,10,6857,126,0,78,0,PLATINUM_III,0,10,6161
248,0,263,0,PLATINUM_III,15,16,14995,93,0,110,0,GOLD_I,57,15,14414,195,0,189,0,PLATINUM_IV,50,16,14886,223,0,223,0,PLATINUM_III,52,15,13411,417,0,432,0,PLATINUM_IV,0,13,11336,397,0,380,0,PLATINUM_III,75,18,18752,180,0,166,0,PLATINUM_II,3,17,17621,233,0,233,0,GOLD_I,74,16,14870,525,0,510,0,PLATINUM_III,7,16,15181,285,0,276,0,PLATINUM_III,42,15,14409
413,0,394,0,PLATINUM_II,41,18,21014,114,0,106,0,PLATINUM_III,0,17,17713,130,0,130,0,PLATINUM_III,20,18,22716,164,0,130,0,PLATINUM_III,75,17,17673,136,0,140,0,PLATINUM_II,22,16,15724,49,0,36,0,PLATINUM_II,46,18,22272,194,0,208,0,PLATINUM_III,32,18,22321,348,0,354,0,PLATINUM_II,30,18,19639,280,0,294,0,PLATINUM_II,36,18,20846,13,0,13,0,PLATINUM_IV,37,17,16990
60,0,57,0,PLATINUM_II,15,16,15412,234,0,276,0,DIAMOND_III,13,15,13088,90,0,99,0,PLATINUM_I,18,14,12151,118,0,136,0,PLATINUM_III,66,15,13029,129,0,135,0,PLATINUM_I,59,11,8090,180,0,188,0,PLATINUM_II,75,14,12099,284,0,249,0,PLATINUM_II,4,13,9984,965,0,921,0,DIAMOND_III,23,12,9816,118,0,111,0,PLATINUM_II,74,12,9078,73,0,60,0,PLATINUM_II,41,11,7786
180,0,188,0,PLATINUM_II,75,17,17383,284,0,249,0,PLATINUM_II,4,15,13242,131,0,145,0,PLATINUM_II,78,17,17316,336,0,291,0,PLATINUM_II,60,16,15153,331,0,320,0,PLATINUM_I,0,13,10649,228,0,183,0,PLATINUM_I,0,15,13147,53,0,41,0,PLATINUM_I,0,15,13535,38,0,34,0,PLATINUM_III,84,14,12330,118,0,111,0,PLATINUM_II,74,14,12461,73,0,60,0,PLATINUM_II,41,12,9940
135,0,118,0,PLATINUM_I,0,15,13204,415,0,399,0,PLATINUM_II,77,14,11795,30,0,30,0,PLATINUM_I,31,15,13659,102,0,117,0,DIAMOND_IV,34,13,10286,131,0,110,0,PLATINUM_I,100,12,9305,161,0,146,0,PLATINUM_I,6,14,11923,438,0,428,0,DIAMOND_IV,0,13,10351,113,0,102,0,PLATINUM_I,59,13,10434,118,0,111,0,PLATINUM_II,74,11,7896,73,0,60,0,PLATINUM_II,41,10,6738
58,0,69,0,PLATINUM_I,26,14,11808,108,0,94,0,PLATINUM_III,59,14,11550,289,0,293,0,PLATINUM_II,20,14,12154,231,0,223,0,PLATINUM_I,64,13,10334,663,0,673,0,PLATINUM_II,60,11,7706,198,0,149,0,PLATINUM_I,78,16,15146,241,0,250,0,PLATINUM_II,60,14,11485,97,0,104,0,DIAMOND_IV,55,16,15843,118,0,111,0,PLATINUM_II,74,14,11918,73,0,60,0,PLATINUM_II,41,14,11452
104,0,76,0,PLATINUM_I,0,18,18409,58,0,54,0,PLATINUM_I,53,14,12262,472,0,449,0,PLATINUM_II,56,16,16072,122,0,99,0,PLATINUM_I,15,15,13882,85,0,79,0,PLATINUM_II,29,12,9925,163,0,189,0,PLATINUM_I,32,18,18423,659,0,666,0,PLATINUM_I,0,16,16139,446,0,417,0,PLATINUM_II,15,16,16047,118,0,111,0,PLATINUM_II,74,17,16896,73,0,60,0,PLATINUM_II,41,15,14060
68,0,75,0,SILVER_III,15,8,4516,68,0,75,0,SILVER_III,15,8,4183,53,0,54,0,SILVER_I,24,9,5064,35,0,35,0,SILVER_III,72,10,6888,35,0,35,0,SILVER_III,72,8,4598,215,0,186,0,GRANDMASTER_I,557,12,9167,5,0,5,0,GOLD_III,27,8,4502,79,0,86,0,DIAMOND_II,4,10,6424,22,0,13,0,PLATINUM_II,57,11,8131,56,0,57,0,GOLD_II,47,9,5506
56,0,57,0,GOLD_II,47,17,17466,90,0,88,0,GOLD_III,69,15,14472,33,0,25,0,GOLD_I,32,15,13266,73,0,73,0,GOLD_IV,0,15,13628,132,0,132,0,GOLD_I,33,13,11199,56,0,57,0,GOLD_II,47,14,12865,215,0,186,0,GRANDMASTER_I,557,15,13237,79,0,86,0,DIAMOND_II,4,14,11635,22,0,13,0,PLATINUM_II,57,12,9541,5,0,5,0,GOLD_III,27,13,10068
20,0,20,0,SILVER_III,0,15,13037,103,0,107,0,PLATINUM_IV,0,14,12133,103,0,107,0,PLATINUM_IV,0,14,12725,43,0,40,0,GOLD_III,73,12,8890,5,0,13,0,BRONZE_IV,39,11,8033,56,0,57,0,GOLD_II,47,14,12837,215,0,186,0,GRANDMASTER_I,557,15,13421,79,0,86,0,DIAMOND_II,4,14,12190,22,0,13,0,PLATINUM_II,57,14,12854,5,0,5,0,GOLD_III,27,14,12011
34,0,34,0,GOLD_IV,1,11,8390,179,0,144,0,PLATINUM_IV,13,9,5867,334,0,326,0,GOLD_III,37,10,6533,21,0,10,0,GOLD_I,25,8,4772,75,0,63,0,GOLD_IV,71,8,4330,200,0,216,0,GOLD_II,15,12,8820,34,0,26,0,GOLD_I,31,12,9020,79,0,86,0,DIAMOND_II,4,9,5564,22,0,13,0,PLATINUM_II,57,10,6759,63,0,51,0,PLATINUM_II,36,8,4884
5,0,12,0,SILVER_II,16,17,18031,23,0,32,0,SILVER_IV,0,14,12718,80,0,81,0,GOLD_II,0,14,12605,80,0,81,0,GOLD_II,0,12,9856,24,0,17,0,PLATINUM_IV,1,12,9914,44,0,39,0,PLATINUM_IV,0,17,18286,79,0,86,0,DIAMOND_II,4,16,14747,79,0,86,0,DIAMOND_II,4,15,13455,22,0,13,0,PLATINUM_II,57,18,18459,63,0,51,0,PLATINUM_II,36,15,13505
170,0,162,0,GOLD_III,14,13,10975,21,0,29,0,GOLD_I,5,13,10478,21,0,29,0,GOLD_I,5,12,9464,82,0,85,0,GOLD_I,82,13,10603,17,0,13,0,PLATINUM_II,27,11,7717,17,0,13,0,PLATINUM_II,27,12,9604,35,0,32,0,GOLD_III,18,10,6435,30,0,37,0,PLATINUM_IV,93,10,7031,31,0,34,0,PLATINUM_IV,20,10,6963,76,0,82,0,GOLD_II,76,10,6606
248,0,237,0,PLATINUM_II,0,18,20833,31,0,30,0,PLATINUM_II,23,18,23780,140,0,138,0,PLATINUM_III,59,18,20876,109,0,88,0,PLATINUM_II,75,18,18914,90,0,81,0,PLATINUM_I,75,17,18020,63,0,61,0,PLATINUM_I,93,18,24912,310,0,295,0,PLATINUM_III,2,18,20807,237,0,225,0,PLATINUM_I,6,18,21231,129,0,126,0,PLATINUM_III,46,18,22440,97,0,112,0,PLATINUM_II,3,17,18284
248,0,237,0,PLATINUM_II,0,14,11836,31,0,30,0,PLATINUM_II,23,14,11537,140,0,138,0,PLATINUM_III,59,15,13914,463,0,416,0,PLATINUM_I,75,13,10552,373,0,354,0,PLATINUM_I,0,11,8492,512,0,507,0,DIAMOND_IV,59,15,14102,218,0,201,0,DIAMOND_III,36,14,11611,413,0,408,0,PLATINUM_I,75,15,13587,266,0,264,0,PLATINUM_I,23,14,12541,500,0,521,0,DIAMOND_IV,0,13,10724
248,0,237,0,PLATINUM_II,0,15,13256,31,0,30,0,PLATINUM_II,23,16,15205,140,0,138,0,PLATINUM_III,59,16,14884,500,0,469,0,PLATINUM_II,15,14,12093,76,0,87,0,PLATINUM_III,0,13,10846,42,0,28,0,PLATINUM_II,92,13,11348,255,0,248,0,GOLD_I,0,14,11799,45,0,38,0,PLATINUM_II,75,14,12310,132,0,131,0,DIAMOND_IV,91,13,10494,70,0,54,0,PLATINUM_I,75,11,7951
120,0,111,0,DIAMOND_IV,34,12,8750,31,0,30,0,PLATINUM_II,23,12,8888,905,0,899,0,DIAMOND_III,32,12,9240,239,0,238,0,PLATINUM_II,53,10,7226,567,0,570,0,DIAMOND_IV,39,9,5912,104,0,90,0,DIAMOND_IV,24,15,14407,114,0,127,0,PLATINUM_IV,0,12,9831,429,0,404,0,PLATINUM_II,75,11,8248,139,0,112,0,PLATINUM_I,75,13,10911,109,0,73,0,DIAMOND_III,0,11,7726
248,0,237,0,PLATINUM_II,0,15,13486,31,0,30,0,PLATINUM_II,23,14,12437,121,0,110,0,PLATINUM_III,75,12,9243,130,0,128,0,PLATINUM_II,0,12,8721,6,0,11,0,PLATINUM_IV,20,13,10055,509,0,510,0,DIAMOND_IV,27,16,14732,288,0,270,0,PLATINUM_I,54,14,12875,244,0,245,0,DIAMOND_III,21,16,15284,558,0,534,0,DIAMOND_III,31,13,10674,89,0,63,0,DIAMOND_IV,3,13,11308
322,0,330,0,PLATINUM_III,28,17,17597,87,0,82,0,PLATINUM_III,16,18,20062,86,0,81,0,PLATINUM_III,53,16,15069,90,0,73,0,PLATINUM_II,20,16,16353,412,0,399,0,PLATINUM_IV,0,16,15619,200,0,173,0,PLATINUM_III,6,16,15941,258,0,250,0,PLATINUM_III,74,17,17974,63,0,66,0,PLATINUM_II,21,18,19904,54,0,45,0,PLATINUM_IV,0,17,16593,51,0,49,0,PLATINUM_IV,14,14,11930
63,0,66,0,PLATINUM_II,21,16,14748,258,0,250,0,PLATINUM_III,74,14,11709,523,0,508,0,PLATINUM_I,41,14,12586,90,0,73,0,PLATINUM_II,20,13,10586,412,0,399,0,PLATINUM_IV,0,12,9016,422,0,401,0,PLATINUM_II,2,14,11569,228,0,256,0,PLATINUM_IV,33,13,10751,259,0,236,0,PLATINUM_III,69,13,10111,126,0,97,0,PLATINUM_III,14,12,9095,433,0,391,0,PLATINUM_IV,46,11,7536
50,0,40,0,PLATINUM_IV,86,16,15280,45,0,48,0,PLATINUM_IV,0,14,12879,20,0,20,0,GOLD_I,40,15,13595,90,0,73,0,PLATINUM_II,20,14,12325,412,0,399,0,PLATINUM_IV,0,13,10896,273,0,269,0,PLATINUM_II,4,14,12642,413,0,386,0,PLATINUM_IV,4,12,9452,127,0,115,0,PLATINUM_III,15,13,10050,184,0,176,0,PLATINUM_II,31,13,11233,184,0,176,0,PLATINUM_III,38,12,9016
111,0,106,0,PLATINUM_III,29,16,15244,464,0,433,0,PLATINUM_IV,40,17,18078,653,0,631,0,PLATINUM_III,15,16,15858,90,0,73,0,PLATINUM_II,20,15,13344,412,0,399,0,PLATINUM_IV,0,15,13702,386,0,391,0,PLATINUM_IV,60,14,12656,176,0,164,0,PLATINUM_IV,33,14,11924,174,0,160,0,PLATINUM_III,31,16,14781,203,0,220,0,PLATINUM_IV,14,14,12581,171,0,141,0,PLATINUM_IV,0,13,10662
108,0,77,0,PLATINUM_III,47,11,8379,226,0,184,0,DIAMOND_IV,0,11,7596,264,0,271,0,PLATINUM_III,33,11,8441,90,0,73,0,PLATINUM_II,20,10,6394,412,0,399,0,PLATINUM_IV,0,9,5291,232,0,238,0,PLATINUM_IV,75,13,11370,215,0,206,0,PLATINUM_IV,0,12,9271,83,0,89,0,PLATINUM_IV,75,13,10388,260,0,263,0,GOLD_II,73,10,7290,223,0,196,0,PLATINUM_I,11,10,7159
152,0,133,0,PLATINUM_I,29,14,13002,82,0,86,0,PLATINUM_II,32,13,10732,228,0,214,0,PLATINUM_I,12,14,11871,144,0,132,0,PLATINUM_II,92,12,8986,346,0,348,0,PLATINUM_II,58,11,7848,562,0,526,0,PLATINUM_II,58,16,14745,84,0,78,0,PLATINUM_II,75,16,15713,320,0,300,0,PLATINUM_I,100,16,16016,181,0,193,0,DIAMOND_IV,29,15,13576,129,0,106,0,PLATINUM_II,0,12,9255
152,0,133,0,PLATINUM_I,29,15,14243,82,0,86,0,PLATINUM_II,32,15,13756,195,0,191,0,DIAMOND_IV,47,16,15162,635,0,627,0,DIAMOND_IV,0,14,11890,811,0,812,0,DIAMOND_IV,54,14,11859,170,0,153,0,PLATINUM_I,32,15,14241,73,0,67,0,PLATINUM_IV,43,13,11166,54,0,53,0,PLATINUM_I,100,15,14359,255,0,259,0,PLATINUM_I,31,13,11173,104,0,87,0,PLATINUM_I,29,11,7738
152,0,133,0,PLATINUM_I,29,16,15191,82,0,86,0,PLATINUM_II,32,16,16190,265,0,264,0,PLATINUM_II,66,17,17950,70,0,55,0,PLATINUM_I,5,17,17892,231,0,210,0,PLATINUM_I,0,16,14719,78,0,63,0,PLATINUM_II,31,17,17179,112,0,100,0,PLATINUM_II,60,15,14371,194,0,201,0,PLATINUM_II,75,16,15590,233,0,214,0,PLATINUM_I,14,14,12892,287,0,284,0,PLATINUM_II,14,14,12343
387,0,376,0,PLATINUM_II,0,17,17044,82,0,86,0,PLATINUM_II,32,16,14788,152,0,133,0,PLATINUM_I,29,15,13164,284,0,244,0,PLATINUM_I,91,17,16514,216,0,218,0,PLATINUM_IV,98,14,12223,222,0,230,0,PLATINUM_I,0,15,14182,329,0,340,0,PLATINUM_II,40,16,16415,88,0,88,0,PLATINUM_II,15,16,16440,243,0,226,0,PLATINUM_I,0,15,13556,295,0,239,0,PLATINUM_I,39,14,12030
152,0,133,0,PLATINUM_I,29,15,13833,82,0,86,0,PLATINUM_II,32,14,12912,74,0,66,0,PLATINUM_II,43,15,13181,398,0,405,0,PLATINUM_III,60,14,12144,447,0,432,0,DIAMOND_III,16,13,10729,97,0,87,0,DIAMOND_IV,0,17,17694,123,0,107,0,PLATINUM_II,16,13,11026,341,0,346,0,PLATINUM_II,0,15,14527,327,0,296,0,DIAMOND_IV,0,16,14797,115,0,112,0,DIAMOND_III,18,14,11986
111,0,95,0,PLATINUM_III,34,15,13642,38,0,42,0,PLATINUM_IV,0,15,13964,587,0,583,0,PLATINUM_III,6,16,14993,14,0,18,0,PLATINUM_II,24,13,11045,35,0,34,0,GOLD_II,41,13,10932,2,0,9,0,PLATINUM_IV,67,17,16506,135,0,136,0,PLATINUM_IV,15,16,15825,63,0,71,0,PLATINUM_II,14,15,13834,12,0,13,0,GOLD_I,100,17,17139,40,0,32,0,PLATINUM_IV,13,14,12224
275,0,275,0,PLATINUM_IV,26,11,8170,797,0,764,0,PLATINUM_I,0,14,11595,99,0,102,0,PLATINUM_IV,75,13,10234,121,0,119,0,PLATINUM_I,67,12,8933,300,0,297,0,PLATINUM_III,63,10,6160,429,0,415,0,PLATINUM_III,75,11,7482,734,0,704,0,PLATINUM_II,32,11,8350,63,0,71,0,PLATINUM_II,14,11,7827,204,0,203,0,PLATINUM_III,46,10,6931,678,0,655,0,DIAMOND_IV,1,9,5348
