rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
145,0,138,0,GOLD_III,59,18,19474,111,0,98,0,PLATINUM_IV,1,18,20544,155,0,154,0,GOLD_II,14,17,18092,481,0,486,0,GOLD_IV,13,18,18461,325,0,314,0,GOLD_III,59,16,15693,211,0,202,0,GOLD_I,10,16,16297,133,0,121,0,GOLD_III,74,16,15929,202,0,202,0,PLATINUM_IV,25,18,20052,85,0,87,0,GOLD_III,9,15,14264,75,0,73,0,GOLD_II,60,15,14161
173,0,198,0,GOLD_II,52,16,14869,284,0,281,0,GOLD_III,70,15,14054,196,0,186,0,GOLD_II,40,15,13103,224,0,227,0,GOLD_I,100,15,13807,60,0,44,0,GOLD_III,74,13,10337,256,0,254,0,PLATINUM_IV,0,12,9879,471,0,428,0,PLATINUM_IV,89,13,10403,142,0,139,0,GOLD_IV,84,14,11946,85,0,87,0,GOLD_III,9,14,11631,127,0,116,0,GOLD_II,53,12,9309
256,0,254,0,PLATINUM_IV,0,14,11995,170,0,164,0,GOLD_III,49,12,9102,219,0,233,0,GOLD_IV,91,11,8309,168,0,140,0,PLATINUM_IV,0,12,9080,560,0,559,0,GOLD_IV,0,11,7323,238,0,270,0,GOLD_IV,61,14,12802,131,0,118,0,GOLD_II,28,12,9656,335,0,296,0,GOLD_II,74,14,11631,85,0,87,0,GOLD_III,9,12,9797,377,0,377,0,GOLD_II,77,11,7983
12,0,9,0,SILVER_II,50,17,18298,14,0,18,0,SILVER_II,78,16,15696,16,0,14,0,SILVER_III,66,17,17247,36,0,37,0,GOLD_IV,44,18,18383,14,0,13,0,BRONZE_I,44,16,15127,32,0,33,0,GOLD_III,1,18,18639,30,0,33,0,GOLD_IV,19,17,17957,14,0,13,0,SILVER_II,1,17,17490,17,0,15,0,SILVER_I,10,18,19728,94,0,89,0,GOLD_III,39,16,16319
102,0,99,0,GOLD_IV,48,13,10623,50,0,39,0,BRONZE_I,90,12,9479,86,0,100,0,SILVER_III,26,13,10867,120,0,93,0,PLATINUM_I,36,14,12927,178,0,127,0,DIAMOND_IV,58,14,11947,32,0,33,0,GOLD_III,1,14,12862,14,0,13,0,SILVER_II,1,13,10776,14,0,13,0,SILVER_II,1,13,10485,28,0,17,0,GOLD_II,37,13,11031,105,0,118,0,PLATINUM_IV,0,12,8900
64,0,68,0,SILVER_II,59,14,12170,51,0,56,0,SILVER_II,30,13,11322,23,0,16,0,GOLD_IV,22,14,11756,83,0,68,0,GOLD_I,85,13,10920,107,0,118,0,SILVER_III,64,13,10851,32,0,33,0,GOLD_III,1,13,10177,111,0,113,0,GOLD_IV,14,13,10791,41,0,32,0,BRONZE_I,6,12,9811,67,0,66,0,GOLD_I,65,11,7850,3,0,8,0,BRONZE_II,49,10,7207
22,0,43,0,BRONZE_III,54,14,12126,81,0,81,0,SILVER_II,0,14,12340,628,0,649,0,SILVER_IV,96,14,11847,39,0,51,0,SILVER_IV,17,13,10188,65,0,76,0,SILVER_IV,27,11,8271,32,0,33,0,GOLD_III,1,14,12200,111,0,113,0,GOLD_IV,14,15,14051,41,0,32,0,BRONZE_I,6,13,10765,7,0,9,0,BRONZE_I,30,12,9187,131,0,103,0,PLATINUM_IV,27,13,10302
188,0,187,0,GOLD_II,46,12,9627,68,0,64,0,GOLD_I,9,11,8299,140,0,140,0,GOLD_III,37,12,9340,279,0,246,0,GOLD_I,92,11,8036,282,0,299,0,GOLD_II,31,10,6866,47,0,43,0,PLATINUM_IV,15,14,12876,74,0,52,0,GOLD_I,53,14,12862,439,0,434,0,GOLD_I,22,14,12082,141,0,137,0,GOLD_II,0,13,10441,52,0,37,0,GOLD_IV,17,12,9497
54,0,53,0,GOLD_III,80,18,21089,68,0,64,0,GOLD_I,9,18,20586,140,0,140,0,GOLD_III,37,16,15797,169,0,150,0,GOLD_II,91,18,21712,460,0,417,0,GOLD_II,89,17,16603,57,0,67,0,GOLD_IV,69,17,17819,292,0,267,0,GOLD_II,60,16,14780,171,0,177,0,GOLD_II,41,17,17788,46,0,50,0,GOLD_II,75,16,15572,97,0,79,0,GOLD_II,47,15,13975
48,0,38,0,GOLD_II,79,15,13285,39,0,53,0,GOLD_III,52,14,12783,25,0,21,0,GOLD_III,28,15,13774,66,0,60,0,GOLD_III,50,12,9742,35,0,44,0,GOLD_III,64,12,8663,73,0,83,0,GOLD_II,0,13,10210,78,0,79,0,GOLD_II,31,12,9841,12,0,16,0,GOLD_III,8,13,10158,415,0,419,0,GOLD_IV,65,12,8925,238,0,245,0,GOLD_IV,50,10,6565
48,0,38,0,GOLD_II,79,11,8236,39,0,53,0,GOLD_III,52,12,8902,25,0,21,0,GOLD_III,28,13,10085,168,0,164,0,GOLD_I,0,11,7556,17,0,16,0,GOLD_II,10,10,6355,103,0,104,0,GOLD_II,4,12,9524,120,0,125,0,SILVER_II,22,11,7421,219,0,210,0,GOLD_III,38,9,6002,76,0,62,0,PLATINUM_IV,65,12,8984,260,0,233,0,GOLD_III,22,8,4616
65,0,75,0,SILVER_II,62,18,19069,70,0,66,0,SILVER_IV,75,17,16573,25,0,21,0,GOLD_III,28,18,19910,302,0,297,0,SILVER_I,81,15,14629,116,0,118,0,GOLD_IV,15,16,15549,82,0,79,0,GOLD_IV,49,16,16268,385,0,378,0,GOLD_III,30,17,17170,512,0,506,0,GOLD_IV,0,16,16383,78,0,86,0,SILVER_IV,41,14,12519,187,0,222,0,GOLD_II,28,15,13220
247,0,230,0,GOLD_II,19,18,21414,214,0,195,0,GOLD_IV,30,18,18413,25,0,21,0,GOLD_III,28,15,13666,198,0,184,0,GOLD_IV,0,18,19588,70,0,66,0,SILVER_IV,75,16,16366,217,0,223,0,GOLD_IV,23,18,18384,48,0,46,0,GOLD_IV,15,16,14733,41,0,46,0,SILVER_II,60,17,17013,154,0,134,0,GOLD_III,0,16,15419,89,0,85,0,GOLD_IV,55,15,13933
65,0,74,0,GOLD_IV,17,16,16442,70,0,66,0,SILVER_IV,75,16,15678,25,0,21,0,GOLD_III,28,14,11664,75,0,64,0,GOLD_IV,56,14,12146,22,0,14,0,GOLD_IV,1,14,11808,37,0,33,0,GOLD_III,16,17,17644,98,0,97,0,GOLD_IV,98,17,17258,89,0,79,0,GOLD_II,58,17,17407,217,0,220,0,SILVER_IV,53,16,16215,70,0,67,0,GOLD_IV,85,17,16733
195,0,188,0,GOLD_III,34,18,18968,310,0,272,0,GOLD_III,71,16,15765,272,0,282,0,GOLD_III,36,15,14535,279,0,273,0,GOLD_III,6,15,14291,42,0,43,0,GOLD_IV,75,15,13727,91,0,93,0,GOLD_III,0,18,21130,255,0,264,0,GOLD_III,90,18,18443,67,0,72,0,GOLD_III,23,18,20486,32,0,38,0,GOLD_IV,21,16,16226,161,0,150,0,GOLD_III,36,14,12275
195,0,188,0,GOLD_III,34,15,13776,310,0,272,0,GOLD_III,71,12,9649,406,0,380,0,GOLD_III,58,13,11389,259,0,237,0,GOLD_III,18,12,9114,320,0,307,0,GOLD_III,24,9,5639,43,0,43,0,GOLD_IV,90,14,13006,251,0,264,0,GOLD_II,65,12,9486,79,0,92,0,GOLD_IV,47,14,11505,343,0,349,0,GOLD_III,35,14,12626,353,0,322,0,GOLD_III,76,12,9047
195,0,188,0,GOLD_III,34,13,10763,149,0,145,0,GOLD_IV,53,12,9848,30,0,40,0,GOLD_II,0,14,12634,137,0,126,0,GOLD_II,5,11,8505,126,0,93,0,GOLD_II,2,11,7438,160,0,169,0,GOLD_III,4,14,12854,309,0,330,0,GOLD_IV,75,11,7530,11,0,13,0,SILVER_I,7,10,6335,13,0,21,0,SILVER_III,85,11,7986,75,0,63,0,GOLD_I,70,11,7375
218,0,230,0,PLATINUM_IV,2,14,12655,57,0,58,0,GOLD_III,22,12,9216,336,0,314,0,GOLD_II,41,13,11310,53,0,47,0,GOLD_III,48,12,8869,411,0,411,0,GOLD_III,75,11,7887,83,0,79,0,GOLD_II,38,15,14300,84,0,60,0,GOLD_I,26,14,12646,204,0,189,0,GOLD_I,24,14,11503,355,0,363,0,GOLD_I,1,15,13225,255,0,243,0,PLATINUM_IV,72,13,10486
151,0,160,0,GOLD_III,7,17,18349,57,0,58,0,GOLD_III,22,16,15502,18,0,29,0,GOLD_IV,54,15,13659,35,0,20,0,SILVER_I,63,14,11798,205,0,210,0,GOLD_III,49,13,10228,733,0,742,0,GOLD_I,40,17,17734,299,0,289,0,GOLD_IV,0,17,17082,19,0,14,0,PLATINUM_IV,1,16,15575,340,0,338,0,GOLD_III,44,15,13235,533,0,517,0,GOLD_IV,74,14,12355
105,0,89,0,GOLD_III,75,17,17829,57,0,58,0,GOLD_III,22,15,13856,258,0,220,0,GOLD_I,34,16,14996,27,0,28,0,SILVER_I,74,18,18574,151,0,160,0,GOLD_III,7,16,16369,281,0,297,0,GOLD_IV,1,18,19460,173,0,176,0,PLATINUM_IV,2,18,19542,752,0,740,0,GOLD_III,44,18,19051,37,0,32,0,GOLD_II,31,18,18594,61,0,65,0,GOLD_III,28,17,17377
174,0,177,0,PLATINUM_IV,3,18,22729,57,0,58,0,GOLD_III,22,16,16335,218,0,230,0,PLATINUM_IV,2,17,17328,302,0,312,0,PLATINUM_IV,0,16,16343,163,0,153,0,GOLD_II,50,14,11922,172,0,151,0,PLATINUM_IV,12,17,16740,59,0,67,0,GOLD_IV,59,15,13450,238,0,216,0,GOLD_III,29,15,14654,70,0,72,0,GOLD_I,1,17,17930,503,0,472,0,GOLD_II,51,15,13217
218,0,230,0,PLATINUM_IV,2,17,18145,57,0,58,0,GOLD_III,22,17,17139,268,0,261,0,PLATINUM_IV,10,16,16353,149,0,156,0,GOLD_II,68,17,17024,216,0,227,0,PLATINUM_IV,9,16,14787,42,0,30,0,GOLD_I,21,18,21818,91,0,75,0,GOLD_I,65,16,15504,120,0,117,0,GOLD_II,59,18,19358,102,0,87,0,GOLD_I,24,18,19780,94,0,92,0,GOLD_I,18,14,12662
188,0,168,0,GOLD_IV,41,18,18513,200,0,189,0,GOLD_IV,44,15,14530,73,0,75,0,GOLD_III,46,15,14199,206,0,220,0,SILVER_I,3,17,16631,307,0,304,0,GOLD_II,67,16,14780,305,0,292,0,GOLD_III,0,16,15816,177,0,164,0,GOLD_III,0,16,15407,308,0,313,0,PLATINUM_IV,56,17,18239,528,0,524,0,GOLD_III,58,17,16932,96,0,103,0,GOLD_II,40,15,14002
170,0,152,0,GOLD_II,33,15,13325,210,0,209,0,GOLD_III,22,16,14830,428,0,416,0,GOLD_IV,76,16,14795,79,0,76,0,GOLD_III,30,14,12511,248,0,255,0,GOLD_IV,29,12,9696,305,0,292,0,GOLD_III,0,17,16972,256,0,255,0,GOLD_IV,77,15,14120,170,0,185,0,GOLD_III,0,16,16343,217,0,215,0,PLATINUM_IV,0,15,14260,162,0,180,0,GOLD_III,11,14,12387
434,0,445,0,GOLD_IV,77,18,19343,98,0,105,0,GOLD_II,24,16,15462,248,0,255,0,GOLD_IV,29,15,14334,79,0,76,0,GOLD_III,30,15,14557,241,0,244,0,GOLD_III,0,12,9752,305,0,292,0,GOLD_III,0,15,13776,126,0,142,0,GOLD_IV,54,13,10707,201,0,196,0,GOLD_IV,0,14,12410,352,0,368,0,GOLD_III,81,13,11307,410,0,393,0,GOLD_II,23,12,8684
618,0,589,0,GOLD_I,38,17,17212,140,0,127,0,GOLD_III,75,15,13162,72,0,70,0,GOLD_IV,93,13,11187,89,0,72,0,GOLD_II,60,13,10888,241,0,244,0,GOLD_III,0,13,10646,305,0,292,0,GOLD_III,0,15,13400,415,0,376,0,PLATINUM_IV,0,14,12233,158,0,156,0,GOLD_II,13,14,12459,483,0,471,0,PLATINUM_IV,38,12,9065,112,0,102,0,GOLD_III,75,11,7348
149,0,161,0,GOLD_IV,66,15,14378,325,0,310,0,GOLD_III,43,14,12713,206,0,179,0,GOLD_III,80,13,10786,158,0,171,0,GOLD_III,44,16,14911,209,0,167,0,PLATINUM_II,33,12,9405,305,0,292,0,GOLD_III,0,16,15239,98,0,106,0,GOLD_III,41,17,16975,618,0,624,0,GOLD_II,14,17,16527,245,0,233,0,PLATINUM_IV,41,14,12139,193,0,193,0,GOLD_IV,51,14,12225
47,0,26,0,GOLD_III,67,18,21154,437,0,424,0,GOLD_I,100,18,18875,77,0,58,0,GOLD_IV,31,16,16133,53,0,50,0,GOLD_III,35,17,16612,307,0,302,0,GOLD_IV,75,17,18063,132,0,130,0,GOLD_III,61,18,21713,136,0,120,0,GOLD_II,61,18,20483,53,0,43,0,GOLD_II,51,18,21768,84,0,63,0,GOLD_III,61,18,22233,390,0,393,0,GOLD_IV,53,16,16403
244,0,265,0,GOLD_IV,0,15,14552,99,0,95,0,PLATINUM_IV,60,15,14237,62,0,44,0,GOLD_II,93,15,14682,53,0,50,0,GOLD_III,35,14,12740,193,0,209,0,GOLD_IV,75,12,9475,121,0,119,0,GOLD_IV,77,14,11939,120,0,109,0,GOLD_III,75,12,9727,255,0,252,0,GOLD_II,39,15,13312,72,0,98,0,GOLD_IV,23,12,9455,108,0,91,0,GOLD_I,16,12,9424
204,0,193,0,GOLD_I,14,17,17437,19,0,17,0,GOLD_IV,0,15,13711,151,0,120,0,GOLD_II,76,18,18570,53,0,50,0,GOLD_III,35,14,12939,48,0,52,0,GOLD_IV,38,13,11128,66,0,64,0,GOLD_III,29,16,15120,151,0,169,0,GOLD_III,29,16,14793,28,0,28,0,GOLD_IV,88,16,14984,57,0,71,0,GOLD_IV,48,14,13001,85,0,107,0,GOLD_IV,41,14,12809
53,0,44,0,PLATINUM_IV,0,13,10856,90,0,83,0,GOLD_I,1,13,11043,272,0,249,0,PLATINUM_IV,12,14,12591,53,0,50,0,GOLD_III,35,11,7550,52,0,49,0,PLATINUM_IV,67,11,8256,249,0,216,0,PLATINUM_III,75,11,8043,50,0,51,0,GOLD_II,96,11,7456,70,0,95,0,GOLD_III,47,13,10367,75,0,59,0,PLATINUM_IV,26,11,7623,42,0,47,0,GOLD_II,0,9,5506
31,0,22,0,GOLD_IV,0,15,14613,71,0,58,0,GOLD_I,52,14,12149,95,0,89,0,GOLD_II,26,13,10742,101,0,105,0,GOLD_I,69,14,11553,44,0,36,0,GOLD_III,63,10,7128,20,0,26,0,GOLD_III,62,12,9308,30,0,25,0,GOLD_III,19,12,9305,42,0,29,0,GOLD_IV,35,12,8926,131,0,128,0,PLATINUM_IV,13,11,8419,151,0,153,0,GOLD_III,75,12,8688
56,0,49,0,GOLD_III,34,14,12009,138,0,125,0,GOLD_IV,60,14,12369,92,0,80,0,GOLD_IV,75,14,11584,311,0,304,0,GOLD_IV,91,12,9166,121,0,119,0,GOLD_IV,28,12,9149,20,0,26,0,GOLD_III,62,13,11434,138,0,120,0,SILVER_II,2,11,7505,237,0,244,0,GOLD_IV,0,14,12030,86,0,82,0,GOLD_IV,0,10,7160,171,0,177,0,GOLD_IV,0,10,6542
443,0,405,0,GOLD_III,43,17,17901,55,0,50,0,GOLD_III,44,17,16873,130,0,133,0,GOLD_III,58,18,18465,48,0,39,0,GOLD_III,34,17,16794,108,0,108,0,GOLD_III,51,15,13771,59,0,68,0,GOLD_III,0,18,19391,126,0,131,0,GOLD_III,30,18,19050,97,0,103,0,GOLD_III,27,17,17492,293,0,298,0,GOLD_III,67,17,17602,263,0,239,0,GOLD_III,74,16,14710
38,0,41,0,GOLD_III,0,12,8846,234,0,240,0,GOLD_IV,63,11,7964,67,0,88,0,GOLD_III,46,13,10201,25,0,28,0,GOLD_II,71,10,6485,34,0,41,0,SILVER_III,75,9,5690,12,0,17,0,PLATINUM_IV,17,15,13696,568,0,564,0,GOLD_III,64,13,10940,477,0,480,0,GOLD_III,56,13,10378,219,0,205,0,SILVER_III,27,12,9203,122,0,91,0,GOLD_III,60,10,6131
73,0,91,0,GOLD_III,63,15,13888,128,0,140,0,GOLD_IV,47,13,10128,80,0,86,0,GOLD_III,23,13,11123,258,0,277,0,GOLD_IV,73,13,10861,330,0,313,0,GOLD_IV,58,12,8773,126,0,127,0,GOLD_IV,48,15,13022,69,0,73,0,GOLD_III,60,14,12881,477,0,480,0,GOLD_III,56,16,15811,152,0,150,0,GOLD_III,63,14,12388,40,0,42,0,GOLD_IV,48,13,10440
464,0,464,0,GOLD_IV,89,15,14595,68,0,63,0,GOLD_IV,2,16,15626,231,0,219,0,GOLD_IV,76,15,14292,141,0,138,0,GOLD_III,33,16,14713,162,0,186,0,GOLD_III,23,14,11558,215,0,219,0,GOLD_III,38,17,17245,122,0,109,0,GOLD_IV,32,15,13718,477,0,480,0,GOLD_III,56,18,20125,217,0,218,0,GOLD_III,94,17,16820,286,0,269,0,GOLD_II,0,14,12406
268,0,252,0,GOLD_IV,63,18,18760,184,0,182,0,GOLD_II,26,16,16204,45,0,50,0,GOLD_III,20,18,19795,123,0,132,0,GOLD_III,0,15,13864,271,0,264,0,GOLD_IV,90,15,13217,204,0,218,0,GOLD_IV,17,18,18761,114,0,121,0,GOLD_IV,11,15,13359,477,0,480,0,GOLD_III,56,16,14816,92,0,104,0,PLATINUM_IV,54,14,12289,185,0,157,0,GOLD_III,58,14,12018
134,0,122,0,GOLD_IV,17,16,14881,32,0,28,0,SILVER_I,61,15,13321,83,0,99,0,GOLD_IV,31,16,15238,77,0,68,0,GOLD_IV,67,15,13771,98,0,119,0,GOLD_IV,20,14,12707,140,0,117,0,GOLD_III,19,16,16241,111,0,100,0,GOLD_III,39,17,16907,142,0,122,0,GOLD_IV,44,17,17754,67,0,70,0,GOLD_IV,47,16,15162,118,0,120,0,GOLD_III,24,14,12809
80,0,75,0,GOLD_III,68,11,7663,127,0,109,0,SILVER_III,65,10,6639,33,0,31,0,GOLD_III,51,11,7905,128,0,117,0,PLATINUM_IV,0,9,5475,128,0,117,0,PLATINUM_IV,0,9,5112,106,0,100,0,GOLD_III,12,11,7582,22,0,13,0,GOLD_I,1,8,4367,22,0,13,0,GOLD_I,1,9,5711,29,0,23,0,GOLD_IV,72,7,3501,9,0,18,0,SILVER_III,88,7,3947
514,0,509,0,PLATINUM_IV,18,11,8428,121,0,129,0,GOLD_III,9,11,7798,81,0,87,0,GOLD_III,61,13,11140,410,0,382,0,GOLD_I,52,12,9256,193,0,202,0,GOLD_IV,30,10,7264,141,0,142,0,GOLD_III,99,15,14488,597,0,616,0,GOLD_II,47,15,13291,63,0,71,0,GOLD_III,5,15,13564,291,0,301,0,GOLD_IV,21,13,11158,178,0,166,0,GOLD_III,34,11,7336
